Image,ParentImage,ParentProcessId,ProcessId,"_time",host,sha1
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1976,"1471889717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,976,"1471889715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2228,"1471889447.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1471889447.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,4600,"1471889429.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2508,"1471889428.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,4668,"1471889428.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,4780,"1471889428.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\Defrag.exe","C:\Windows\System32\services.exe",592,748,"1471889428.000",we8105desk,8DBF4ECAE1BBAD74C91FA37603353ECFDC47425E
"C:\Windows\System32\aitagent.exe","C:\Windows\System32\services.exe",592,4688,"1471889428.000",we8105desk,394F401FDD0B47AEE24B928785BE2C8F3A38EDBF
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,4728,"1471889428.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3152,"1471889228.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,1368,"1471889166.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3500,"1471889117.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2924,"1471889115.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4608,"1471888980.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3824,"1471888517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2108,"1471888515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5096,"1471888265.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,972,"1471887917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,4056,"1471887915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4664,"1471887575.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4416,"1471887575.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3968,"1471887412.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4624,"1471887412.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5012,"1471887365.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3988,"1471887317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1292,"1471887315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4772,"1471886923.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4700,"1471886841.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2628,"1471886717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1471886715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4228,"1471886465.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4924,"1471886290.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1471886290.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,164,"1471886129.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,3844,"1471886129.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1471886117.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2500,"1471886115.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4712,"1471886113.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2460,"1471886112.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,984,"1471886112.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,532,"1471886112.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,4544,"1471886111.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4440,"1471886063.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4752,"1471886063.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4760,"1471885967.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,952,"1471885967.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4592,"1471885935.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3664,"1471885926.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4316,"1471885914.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,2296,"1471885914.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3216,"1471885911.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,912,"1471885801.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4812,"1471885801.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4216,"1471885727.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4572,"1471885727.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4228,"1471885606.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,680,"1471885606.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1471885599.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3152,"1471885591.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3804,"1471885561.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1471885553.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2212,"1471885547.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3884,"1471885533.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4920,"1471885519.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2672,"1471885517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1456,"1471885515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2228,"1471885503.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,5072,"1471885495.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,5068,"1471885493.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1136,"1471885473.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3968,"1471885473.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4952,"1471885471.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4412,"1471885471.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,1276,"1471885356.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",708,1280,"1471885356.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,4756,"1471885349.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,3816,"1471885335.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4152,"1471885015.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4160,"1471885015.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",4576,4520,"1471885014.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Windows\System32\rundll32.exe",4928,4576,"1471885011.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Windows\System32\rundll32.exe","C:\Windows\explorer.exe",3496,4928,"1471885007.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4860,"1471885006.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4836,"1471885003.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3776,"1471884989.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3508,"1471884979.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,4888,"1471884971.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3216,"1471884969.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,1000,"1471884968.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1044,"1471884917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3740,"1471884915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\slui.exe","C:\Windows\System32\svchost.exe",708,912,"1471884819.000",we8105desk,ED37FDB169BB539271C117D3E8A5F14FD8DF1C0D
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4984,"1471884665.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4544,"1471884582.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4520,"1471884582.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2032,"1471884564.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2024,"1471884564.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,3372,"1471884563.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,952,"1471884563.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",592,3836,"1471884563.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,972,"1471884563.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3924,"1471884562.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3448,"1471884562.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,2372,"1471884561.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\QqJXZrBKCk72XzRgZs\AdapterTroubleshooter.exe","C:\Windows\SysWOW64\explorer.exe",3872,3904,"1471884543.000",we8105desk,B7202CF005748D0815A2F8B0BD1B2E681CB6C5E2
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1280,"1471884543.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3968,"1471884543.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\QqJXZrBKCk72XzRgZs\AdapterTroubleshooter.exe","C:\Windows\SysWOW64\explorer.exe",3872,1684,"1471884543.000",we8105desk,B7202CF005748D0815A2F8B0BD1B2E681CB6C5E2
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3216,"1471884543.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3448,"1471884543.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3852,"1471884543.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3912,"1471884543.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3200,"1471884542.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,872,"1471884521.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2860,"1471884501.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\cmd.exe","C:\Windows\SysWOW64\wscript.exe",3968,1476,"1471884501.000",we8105desk,EE8CBF12D87C4D388F09B4F69BED2E91682920B5
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3228,"1471884317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2508,"1471884315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3448,"1471884261.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3784,"1471884248.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3208,"1471884247.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,1368,"1471884234.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3372,"1471884234.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,1936,"1471884201.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,2352,"1471884197.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WMIADAP.exe","C:\Windows\System32\svchost.exe",928,2408,"1471884197.000",we8105desk,B3D339964BFEA63EC9E85EC73B246C4CC1D25F9A
"C:\Program Files\Common Files\Microsoft Shared\OfficeSoftwareProtectionPlatform\OSPPSVC.EXE","C:\Windows\System32\services.exe",592,1212,"1471884196.000",we8105desk,945D94FEF51E0DB76C2FD95EE22ED2767BE0FE0B
"C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE","C:\Windows\explorer.exe",3496,3756,"1471884192.000",we8105desk,6E35AE1D5B6F192109D7A752ACD939F5CA2B97A6
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3372,"1471884192.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1936,"1471884183.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3680,"1471884183.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3508,"1471884182.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,1108,"1471884136.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\dwm.exe","C:\Windows\System32\winlogon.exe",1988,2408,"1471883819.000",we9041srv,2A9F711A601DB66788695BF6C8EFCF9C47632F84
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",1988,3692,"1471883819.000",we9041srv,00E95FD493D6169DB28A4DC736173EFC135F8391
"C:\Windows\System32\winlogon.exe","C:\Windows\System32\smss.exe",3076,1988,"1471883818.000",we9041srv,2E2F86C0FBB19E7DB1B7C6CD9F45934A567134E9
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",3076,1824,"1471883818.000",we9041srv,C79E4586989EBB8E8F8084B5EB49AFBFD243A625
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",196,3076,"1471883818.000",we9041srv,D6F56CBF9D3EF411760AD68F9FCE9B5EB52D55C0
"C:\Windows\System32\choice.exe","C:\Windows\System32\cmd.exe",1208,1140,"1471883804.000",we8105desk,0EDCC10670D29E5CA59702FACEF13D8F3376AFC5
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2676,"1471883804.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\cmd.exe","C:\Windows\tenable_mw_scan_142a90001fb65e0beb1751cc8c63edd0.exe",2028,1208,"1471883804.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\dwm.exe","C:\Windows\System32\winlogon.exe",3904,1092,"1471883786.000",we1149srv,2A9F711A601DB66788695BF6C8EFCF9C47632F84
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",3904,3736,"1471883785.000",we1149srv,00E95FD493D6169DB28A4DC736173EFC135F8391
"C:\Windows\System32\winlogon.exe","C:\Windows\System32\smss.exe",2600,3904,"1471883784.000",we1149srv,2E2F86C0FBB19E7DB1B7C6CD9F45934A567134E9
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",2600,4072,"1471883784.000",we1149srv,C79E4586989EBB8E8F8084B5EB49AFBFD243A625
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",200,2600,"1471883784.000",we1149srv,D6F56CBF9D3EF411760AD68F9FCE9B5EB52D55C0
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3132,"1471883774.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\tenable_mw_scan_142a90001fb65e0beb1751cc8c63edd0.exe","C:\Windows\System32\services.exe",592,2028,"1471883774.000",we8105desk,9279E68EF65F409E8A4DBEF4586FB5D10B2E4943
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2208,"1471883774.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\sc.exe","C:\Windows\System32\wbem\WmiPrvSE.exe",1516,2508,"1471883774.000",we8105desk,DB1F81F5E209FED6DF3255F6C820555CF17A839C
"C:\Windows\System32\choice.exe","C:\Windows\System32\cmd.exe",3888,1908,"1471883762.000",we9041srv,B78EF6A7739820A9BA2A5905405EB15AB4624C35
"C:\Windows\System32\conhost.exe","C:\Windows\System32\cmd.exe",3888,3384,"1471883762.000",we9041srv,2C6B753628A3AA138AE52357F76AA4D5617D890E
"C:\Windows\System32\cmd.exe","C:\Windows\tenable_mw_scan_142a90001fb65e0beb1751cc8c63edd0.exe",816,3888,"1471883762.000",we9041srv,0C2E3CF2D2F09792960A73DC772A086E99A96764
"C:\Windows\System32\schtasks.exe","C:\Windows\System32\cmd.exe",2308,3848,"1471883736.000",we8105desk,BD9DCEFFBCBBC82BEE5F2109BD73A57477FE1F92
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2700,"1471883736.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
