"_time",Computer,Image,ProcessId,TargetFilename,CreationUtcTime,PreviousCreationUtcTime
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\warning.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.373"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\uninstall_bg.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.341"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\splash.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.310"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\splash_rtl.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.326"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\theme.cfg","1602-05-15 14:07:01.334","2016-08-16 16:35:06.341"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\install_bg_rtl.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.873"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\radio_btn_unselected.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.295"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\install_bg.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.873"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\radio_btn_selected.png","1602-05-15 14:07:01.334","2016-08-16 16:35:06.279"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_primary_90.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.749"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licensePLK.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.507"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetCHS.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.474"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseKOR.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.460"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\info.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.858"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\error.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.858"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\circled_checkmark.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.858"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\checkmark.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.842"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_primary_focus_135.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.749"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\check.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.842"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_primary_pressed_135.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.764"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_primary_135.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.733"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_secondary_90.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.795"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetCHT.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.505"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\NVidia\NVidiaGraphics64\NVI2\btn_secondary_pressed_180.png","1602-05-15 14:07:01.334","2016-08-16 16:35:05.827"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseNLD.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.476"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseJPN.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.445"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetDEU.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.568"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseNOR.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.491"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseTHA.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.538"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseGRK.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.367"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseFRA.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.335"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseTRK.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.554"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseFIN.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.320"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaCSY.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.353"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\Monet.ini","1602-05-15 14:07:01.334","2016-08-16 16:34:14.459"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseESP.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.304"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseENU.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.289"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseDEU.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.273"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetFIN.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.630"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseDAN.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.257"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseCSY.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.242"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseCHT.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.195"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetENU.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.583"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaCHS.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.306"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\DLMServer.cfg","1602-05-15 14:07:01.334","2016-08-16 16:34:12.290"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaDAN.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.368"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetESP.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.615"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaCHT.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.321"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetFRA.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.661"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetHNG.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.693"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaDEU.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.384"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetGRK.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.677"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaENU.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.415"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetITA.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.724"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaESP.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.431"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetNLD.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.771"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetJPN.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.739"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\licenseITA.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:13.445"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetKOR.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.755"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\eulaFIN.txt","1602-05-15 14:07:01.334","2016-08-16 16:34:12.446"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetPLK.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.817"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetNOR.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.802"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\Splash.bmp","1602-05-15 14:07:01.334","2016-08-16 16:34:15.083"
"2016-08-24T17:05:04.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetPTB.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.833"
"2016-08-24T17:05:03.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetRSA.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.849"
"2016-08-24T17:05:03.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Images\a.jpg","1602-05-15 14:07:01.334","2016-08-16 16:34:15.207"
"2016-08-24T17:05:03.000+0000","we8105desk.waynecorpinc.local","C:\Users\bob.smith.WAYNECORPINC\AppData\Roaming\{35ACA89F-933F-6A5D-2776-A3589FB99832}\osk.exe",3588,"C:\Users\bob.smith.WAYNECORPINC\Desktop\BootCamp5for7\BootCamp\Drivers\ATI\ATIGraphics\Config\MonetSVE.xml","1602-05-15 14:07:01.334","2016-08-16 16:34:14.864"
