"USER_ID","USER_VIEWED","_time",country
0053300000B7B34,"ANON_USER_665","1497890338.651",EMEA
005400000037795,"ANON_USER_2457","1497890455.907",APAC
005400000037795,"ANON_USER_2721","1497890485.818",EMEA
005400000037795,"ANON_USER_2721","1497890607.435",EMEA
0053300000B32B3,"ANON_USER_1068","1497890622.323",USA
005400000037795,"ANON_USER_2806","1497890683.454",EMEA
005400000037795,"ANON_USER_2806","1497890834.380",EMEA
0054000000B3393,"ANON_USER_2714","1497891127.136",USA
0053300000B7K52,"ANON_USER_1928","1497891239.409",USA
0054000000B3393,"ANON_USER_1351","1497891456.426",USA
0054000000B3193,"ANON_USER_1353","1497891482.322",USA
0054000000B3393,"ANON_USER_1706","1497891513.313",USA
0054000000B3973,"ANON_USER_1655","1497891531.173",EMEA
0054000000B3973,"ANON_USER_1655","1497891562.904",EMEA
0053300000B9B1K,"ANON_USER_3308","1497891590.909",USA
00533000003K7B9,"ANON_USER_2121","1497891929.728",EMEA
00533000007J333,"ANON_USER_279","1497891934.827",USA
00533000007J333,"ANON_USER_2321","1497891972.702",USA
00533000003K7K7,"ANON_USER_1972","1497892000.641",USA
0053300000B9B0J,"ANON_USER_2819","1497892024.215",USA
0053300000B9B0J,"ANON_USER_2819","1497892025.227",USA
00533000007J333,"ANON_USER_2321","1497892046.831",USA
00533000003K7K7,"ANON_USER_1972","1497892088.676",USA
00533000007JBB7,"ANON_USER_3149","1497892184.714",EMEA
0053300000B3319,"ANON_USER_667","1497892187.538",USA
0053300000B3319,"ANON_USER_667","1497892190.108",USA
00533000007J9B2,"ANON_USER_2909","1497892209.828",USA
0053300000B9233,"ANON_USER_2606","1497892363.307",USA
005400000032309,"ANON_USER_3315","1497892415.045",USA
00533000007JBB7,"ANON_USER_3149","1497892431.451",EMEA
005400000032309,"ANON_USER_3315","1497892439.555",USA
0054000000B2072,"ANON_USER_1900","1497892465.741",USA
0054000000B2072,"ANON_USER_1900","1497892470.002",USA
005400000032309,"ANON_USER_3315","1497892475.910",USA
0053300000B9B0J,"ANON_USER_1657","1497892593.331",USA
0053300000B9B0J,"ANON_USER_1657","1497892594.141",USA
00533000007JBB7,"ANON_USER_3150","1497892605.710",USA
00533000007J9B2,"ANON_USER_2909","1497892635.927",USA
00533000007JBB7,"ANON_USER_3149","1497892651.175",EMEA
00533000007JBB7,"ANON_USER_3149","1497892676.375",EMEA
00533000007JBB7,"ANON_USER_3149","1497892693.811",EMEA
00533000007JBB7,"ANON_USER_3150","1497892707.825",USA
0053300000BB273,"ANON_USER_144","1497892844.356",EMEA
0053300000BB273,"ANON_USER_310","1497892848.262",USA
0053300000BB273,"ANON_USER_386","1497892854.694",USA
0053300000BB273,"ANON_USER_88","1497892857.828",USA
0053300000BB273,"ANON_USER_36","1497892862.335",USA
00533000007B213,"ANON_USER_2888","1497892937.486",USA
005400000033533,"ANON_USER_2056","1497893131.837",USA
0053300000BB273,"ANON_USER_144","1497893351.637",EMEA
0053300000BB273,"ANON_USER_310","1497893376.433",USA
0053300000BB273,"ANON_USER_386","1497893413.331",USA
0053300000BB273,"ANON_USER_88","1497893456.419",USA
0053300000BB273,"ANON_USER_36","1497893511.036",USA
0053300000BB273,"ANON_USER_872","1497893532.690",USA
0053300000BB273,"ANON_USER_346","1497893536.750",USA
0053300000BB273,"ANON_USER_819","1497893539.285",APAC
0053300000BB273,"ANON_USER_175","1497893541.604",USA
0053300000BB273,"ANON_USER_169","1497893544.921",USA
0053300000BB273,"ANON_USER_307","1497893547.542",EMEA
0053300000BB273,"ANON_USER_248","1497893548.319",EMEA
0053300000BB273,"ANON_USER_3279","1497893555.748",USA
0053300000BB273,"ANON_USER_370","1497893626.550",USA
005400000033037,"ANON_USER_331","1497893732.837",USA
0053300000BB273,"ANON_USER_872","1497893856.334",USA
0053300000B3319,"ANON_USER_1947","1497893878.178",USA
0053300000B3319,"ANON_USER_1947","1497893879.204",USA
0053300000BB273,"ANON_USER_346","1497893887.192",USA
0053300000B331B,"ANON_USER_3094","1497893889.204",USA
0054000000B2072,"ANON_USER_1577","1497893898.311",USA
0054000000B2072,"ANON_USER_1577","1497893901.942",USA
0054000000B2A9B,"ANON_USER_1711","1497893911.236",USA
0054000000B2072,"ANON_USER_1577","1497893951.662",USA
0053300000B331B,"ANON_USER_3094","1497893964.572",USA
0053300000B331B,"ANON_USER_3094","1497893967.838",USA
0053300000B331B,"ANON_USER_3094","1497893971.542",USA
0053300000B331B,"ANON_USER_3094","1497893972.318",USA
0053300000B9B0J,"ANON_USER_744","1497893976.361",USA
0053300000B9B0J,"ANON_USER_744","1497893988.633",USA
0053300000B9B0J,"ANON_USER_744","1497893989.292",USA
0053300000B9B0J,"ANON_USER_744","1497894013.885",USA
005400000032913,"ANON_USER_2562","1497894097.651",USA
0054000000B3K37,"ANON_USER_1192","1497894215.999",EMEA
00533000007JK27,"ANON_USER_1762","1497894274.712",USA
0053300000BB273,"ANON_USER_169","1497894381.309",USA
00533000007J9B2,"ANON_USER_1910","1497894403.880",USA
0053300000BB273,"ANON_USER_307","1497894442.921",EMEA
0053300000BB273,"ANON_USER_248","1497894468.829",EMEA
005400000032913,"ANON_USER_2116","1497894480.512",EMEA
0053300000B3319,"ANON_USER_2768","1497894497.206",USA
0053300000BB273,"ANON_USER_3279","1497894501.411",USA
0053300000B331B,"ANON_USER_1220","1497894519.469",USA
0053300000B331B,"ANON_USER_1220","1497894520.055",USA
0053300000BB273,"ANON_USER_2775","1497894526.457",USA
0053300000BB273,"ANON_USER_2775","1497894531.573",USA
0053300000B3319,"ANON_USER_2768","1497894537.630",USA
0053300000BB273,"ANON_USER_965","1497894541.761",USA
0053300000B3319,"ANON_USER_2768","1497894582.471",USA
00540000003J433,"ANON_USER_162","1497894615.439",USA
00540000003J433,"ANON_USER_162","1497894671.026",USA
00533000007J375,"ANON_USER_2246","1497894752.307",USA
00533000007J375,"ANON_USER_2246","1497894752.974",USA
00540000003J433,"ANON_USER_162","1497894768.937",USA
0054000000B2A9B,"ANON_USER_1610","1497894788.369",EMEA
0054000000B2A9B,"ANON_USER_1862","1497894794.222",EMEA
00540000003J433,"ANON_USER_162","1497894797.261",USA
00540000003J433,"ANON_USER_2931","1497894859.885",USA
00540000003J433,"ANON_USER_2931","1497894876.697",USA
0053300000B331B,"ANON_USER_2116","1497894884.362",EMEA
00533000007J9B2,"ANON_USER_1910","1497894901.993",USA
00533000007B213,"ANON_USER_590","1497894903.100",USA
00533000007B213,"ANON_USER_389","1497894903.882",USA
0053300000B7B34,"ANON_USER_126","1497894930.884",APAC
00533000007B213,"ANON_USER_590","1497894975.248",USA
0053300000B339J,"ANON_USER_2819","1497894998.136",USA
00540000003J433,"ANON_USER_2931","1497895016.176",USA
00533000003KKB7,"ANON_USER_963","1497895046.101",USA
00540000003J433,"ANON_USER_729","1497895085.469",USA
00540000003J433,"ANON_USER_2240","1497895095.901",USA
0053300000B331B,"ANON_USER_2901","1497895103.746",USA
0054000000B3033,"ANON_USER_743","1497895105.182",USA
0053300000B331B,"ANON_USER_2901","1497895106.386",USA
0053300000B331B,"ANON_USER_2901","1497895109.570",USA
0053300000B331B,"ANON_USER_2901","1497895110.379",USA
00540000003J433,"ANON_USER_729","1497895157.218",USA
0053300000B7B34,"ANON_USER_199","1497895354.673",EMEA
0053300000B9B0J,"ANON_USER_2339","1497895376.959",EMEA
0053300000B9B0J,"ANON_USER_2339","1497895451.645",EMEA
0054000000B3K37,"ANON_USER_1192","1497895511.776",EMEA
00533000003KKB7,"ANON_USER_508","1497895520.990",EMEA
00533000003KKB7,"ANON_USER_508","1497895550.895",EMEA
0053300000B9B0J,"ANON_USER_2339","1497895551.294",EMEA
0053300000B3251,"ANON_USER_1114","1497895761.012",USA
0053300000B33K5,"ANON_USER_1942","1497895861.937",USA
0053300000BKK7B,"ANON_USER_3170","1497895889.468",EMEA
0053300000B3421,"ANON_USER_1699","1497895930.940",USA
0053300000B9B0J,"ANON_USER_1942","1497895989.776",USA
0053300000B9B0J,"ANON_USER_1942","1497896026.186",USA
0053300000BB273,"ANON_USER_2775","1497896053.650",USA
0053300000B3319,"ANON_USER_1330","1497896133.701",USA
0053300000B3319,"ANON_USER_1330","1497896135.081",USA
0053300000B3319,"ANON_USER_1330","1497896171.415",USA
0054000000B2399,"ANON_USER_1417","1497896726.377",EMEA
005400000032K1J,"ANON_USER_1110","1497896752.438",APAC
0053300000B9B14,"ANON_USER_1721","1497896888.699",USA
0053300000B9B14,"ANON_USER_1721","1497896897.065",USA
0053300000BB273,"ANON_USER_2633","1497897093.226",USA
0053300000BB273,"ANON_USER_1092","1497897105.628",USA
0053300000BB273,"ANON_USER_530","1497897109.793",USA
0053300000BB273,"ANON_USER_480","1497897110.035",USA
0053300000BB273,"ANON_USER_1698","1497897118.182",USA
0053300000B331B,"ANON_USER_2798","1497897227.616",USA
0053300000B3319,"ANON_USER_1947","1497897305.139",USA
0053300000B3319,"ANON_USER_1947","1497897306.131",USA
00533000007J9B2,"ANON_USER_1632","1497897330.101",USA
0053300000B331B,"ANON_USER_2141","1497897376.266",APAC
0053300000B9B0J,"ANON_USER_1942","1497897385.232",USA
0053300000B9B0J,"ANON_USER_1942","1497897386.542",USA
0053300000B3319,"ANON_USER_1947","1497897404.751",USA
0053300000B3319,"ANON_USER_1947","1497897405.441",USA
0053300000B7303,"ANON_USER_2229","1497897418.539",USA
0053300000B7730,"ANON_USER_2165","1497897467.691",USA
0053300000BJAB9,"ANON_USER_2056","1497897473.949",USA
00533000007J9B2,"ANON_USER_1632","1497897494.763",USA
0053300000B7730,"ANON_USER_2165","1497897527.663",USA
0053300000B7730,"ANON_USER_2165","1497897549.379",USA
0053300000B9B0J,"ANON_USER_1943","1497897552.072",EMEA
0053300000BB273,"ANON_USER_2633","1497897567.095",USA
0053300000B331B,"ANON_USER_2599","1497897590.367",USA
0053300000B79K1,"ANON_USER_1942","1497897618.030",USA
0053300000B79K1,"ANON_USER_1943","1497897625.711",EMEA
0053300000B331B,"ANON_USER_2599","1497897635.899",USA
0053300000B79K1,"ANON_USER_1943","1497897640.214",EMEA
0053300000B79K1,"ANON_USER_1942","1497897648.869",USA
0053300000B33K5,"ANON_USER_1721","1497897659.794",USA
0053300000B33K5,"ANON_USER_1721","1497897681.773",USA
0053300000B79K1,"ANON_USER_1943","1497897751.384",EMEA
0053300000B33K5,"ANON_USER_1721","1497897845.497",USA
0053300000B331B,"ANON_USER_308","1497897849.220",USA
0053300000B33K5,"ANON_USER_1721","1497897863.071",USA
0053300000B9B0J,"ANON_USER_1943","1497897888.765",EMEA
0053300000B9B0J,"ANON_USER_1942","1497897966.695",USA
0053300000B9B0J,"ANON_USER_1942","1497897971.178",USA
0053300000B7730,"ANON_USER_2165","1497898028.783",USA
0053300000B7730,"ANON_USER_2165","1497898034.339",USA
0053300000B7730,"ANON_USER_2165","1497898035.235",USA
00533000007J333,"ANON_USER_3124","1497898074.707",EMEA
0053300000BKK7B,"ANON_USER_1024","1497898128.319",USA
0053300000B9B0J,"ANON_USER_1174","1497898174.918",EMEA
0053300000B331B,"ANON_USER_1220","1497898275.925",USA
0054000000B3193,"ANON_USER_944","1497898299.359",USA
0053300000B331B,"ANON_USER_2564","1497898327.671",USA
005400000030KK2,"ANON_USER_492","1497898355.916",USA
005400000030KK2,"ANON_USER_492","1497898356.621",USA
00540000003J7B9,"ANON_USER_2359","1497898367.425",USA
0053300000B339J,"ANON_USER_2819","1497898398.712",USA
0053300000B331B,"ANON_USER_743","1497898405.738",USA
0053300000B331B,"ANON_USER_743","1497898438.804",USA
005400000030KK2,"ANON_USER_492","1497898439.327",USA
005330000073K4K,"ANON_USER_2780","1497898502.993",EMEA
005400000030KK2,"ANON_USER_492","1497898504.913",USA
0053300000B333G,"ANON_USER_2687","1497898551.832",EMEA
0053300000B7730,"ANON_USER_2165","1497898589.363",USA
0053300000B7730,"ANON_USER_2165","1497898589.430",USA
0053300000B7730,"ANON_USER_2165","1497898636.352",USA
0053300000B7730,"ANON_USER_2165","1497898636.409",USA
0053300000B333G,"ANON_USER_2687","1497898640.146",EMEA
0054000000BJ7KJ,"ANON_USER_333","1497898672.421",USA
00540000003B129,"ANON_USER_3108","1497898691.217",APAC
0054000000B302K,"ANON_USER_1728","1497898914.651",USA
00533000007B213,"ANON_USER_389","1497899000.957",USA
0054000000B3393,"ANON_USER_1713","1497899242.825",USA
00540000003J433,"ANON_USER_729","1497899267.806",USA
0053300000B9B0J,"ANON_USER_1721","1497899464.044",USA
0053300000B9B0J,"ANON_USER_1721","1497899464.595",USA
0053300000B3B2A,"ANON_USER_2490","1497899538.924",EMEA
00533000007B213,"ANON_USER_302","1497899602.283",USA
005400000032K1J,"ANON_USER_1110","1497899629.500",APAC
0053300000B9B0J,"ANON_USER_1721","1497899640.663",USA
00533000007B213,"ANON_USER_302","1497899685.997",USA
00533000007B213,"ANON_USER_241","1497899694.378",USA
00533000007B213,"ANON_USER_399","1497899699.144",USA
00533000007B213,"ANON_USER_241","1497899718.769",USA
0053300000B74J9,"ANON_USER_2914","1497899942.821",USA
00533000007B293,"ANON_USER_596","1497899951.482",USA
00533000007B293,"ANON_USER_596","1497900087.423",USA
0053300000B3251,"ANON_USER_1009","1497900158.795",USA
00540000003J433,"ANON_USER_1722","1497900191.956",USA
00540000003J433,"ANON_USER_1722","1497900237.534",USA
00540000003J433,"ANON_USER_1722","1497900347.278",USA
0053300000B9B0J,"ANON_USER_1906","1497900381.184",USA
0053300000B33K5,"ANON_USER_3130","1497900480.648",USA
0053300000B33K5,"ANON_USER_3130","1497900482.186",USA
00540000003J433,"ANON_USER_1722","1497900715.558",USA
00540000003B129,"ANON_USER_66","1497900772.759",USA
00533000007J333,"ANON_USER_258","1497900835.527",USA
00533000007J333,"ANON_USER_19","1497900896.085",EMEA
00540000003B129,"ANON_USER_67","1497900901.930",USA
00533000007J333,"ANON_USER_19","1497900930.415",EMEA
00533000007J333,"ANON_USER_1840","1497900961.353",USA
0053300000B9B14,"ANON_USER_1742","1497900982.083",USA
00533000007J333,"ANON_USER_1840","1497900982.474",USA
0053300000B9B14,"ANON_USER_1742","1497901034.373",USA
0053300000B9B14,"ANON_USER_1742","1497901041.048",USA
0054000000B3033,"ANON_USER_743","1497901081.142",USA
00540000003J433,"ANON_USER_1722","1497901118.352",USA
00540000003J433,"ANON_USER_1722","1497901178.215",USA
00540000003J433,"ANON_USER_1722","1497901195.732",USA
00540000003J433,"ANON_USER_1722","1497901223.943",USA
00540000003J433,"ANON_USER_1722","1497901261.497",USA
00540000003J433,"ANON_USER_1722","1497901299.889",USA
0054000000B2219,"ANON_USER_864","1497901319.992",USA
0054000000B2219,"ANON_USER_864","1497901353.749",USA
00540000003J433,"ANON_USER_1722","1497901373.102",USA
00533000007J333,"ANON_USER_257","1497901375.570",USA
00540000003J433,"ANON_USER_1722","1497901385.545",USA
00540000003J433,"ANON_USER_1722","1497901407.350",USA
00533000007J333,"ANON_USER_257","1497901414.640",USA
00540000003J433,"ANON_USER_1722","1497901456.144",USA
00533000007B293,"ANON_USER_908","1497901466.987",USA
00533000007J333,"ANON_USER_259","1497901467.783",APAC
00540000003J433,"ANON_USER_1722","1497901496.909",USA
0053300000B3B29,"ANON_USER_129","1497901659.587",USA
0054000000B3393,"ANON_USER_2726","1497901762.987",APAC
0054000000B3393,"ANON_USER_3265","1497901907.186",USA
0054000000B3393,"ANON_USER_1241","1497902000.920",USA
00533000007B293,"ANON_USER_908","1497902101.460",USA
00533000007JK27,"ANON_USER_1762","1497902122.693",USA
0053300000BB273,"ANON_USER_530","1497902125.890",USA
00533000007B293,"ANON_USER_883","1497902251.692",USA
00540000003J433,"ANON_USER_1269","1497902326.186",APAC
00533000007B293,"ANON_USER_883","1497902353.582",USA
00533000007B293,"ANON_USER_906","1497902451.748",USA
0053300000B33K5,"ANON_USER_579","1497902471.220",USA
0053300000B33K5,"ANON_USER_579","1497902488.724",USA
0053300000B33K5,"ANON_USER_579","1497902611.121",USA
0053300000B33K5,"ANON_USER_579","1497902639.345",USA
0053300000BB273,"ANON_USER_1698","1497902639.814",USA
005400000033931,"ANON_USER_1228","1497902647.196",USA
0053300000B33K5,"ANON_USER_2028","1497902725.687",USA
00540000003J433,"ANON_USER_1269","1497902873.266",APAC
00533000007B320,"ANON_USER_534","1497902886.137",USA
00540000003J433,"ANON_USER_1269","1497902935.261",APAC
0053300000B3319,"ANON_USER_1330","1497902957.143",USA
0053300000B3319,"ANON_USER_1330","1497902958.027",USA
0053300000B33K5,"ANON_USER_1959","1497902968.738",APAC
00540000003B129,"ANON_USER_67","1497902992.103",USA
0054000000324K7,"ANON_USER_44","1497903158.105",EMEA
005400000033393,"ANON_USER_3023","1497903209.203",USA
0053300000B3251,"ANON_USER_3014","1497903372.318",USA
00533000007JK27,"ANON_USER_1700","1497903373.528",USA
00533000007JK27,"ANON_USER_1700","1497903398.525",USA
0053300000B3A3B,"ANON_USER_3149","1497903524.939",EMEA
0053300000B3A3B,"ANON_USER_3149","1497903534.097",EMEA
0053300000B3A3B,"ANON_USER_3149","1497903565.614",EMEA
0053300000B3A3B,"ANON_USER_3149","1497903566.521",EMEA
00533000007JK27,"ANON_USER_701","1497903569.418",USA
00533000007JK27,"ANON_USER_701","1497903597.621",USA
0053300000B3251,"ANON_USER_3014","1497903643.738",USA
00533000007B293,"ANON_USER_906","1497903868.397",USA
0053300000B7119,"ANON_USER_359","1497903989.583",USA
0054000000B2A9B,"ANON_USER_1610","1497904001.883",EMEA
0054000000B2A9B,"ANON_USER_1862","1497904037.991",EMEA
0053300000B33K5,"ANON_USER_86","1497904197.211",USA
0053300000B33K5,"ANON_USER_86","1497904257.078",USA
0054000000B3193,"ANON_USER_2462","1497904349.127",USA
0053300000B3319,"ANON_USER_3283","1497904632.928",EMEA
0053300000B3319,"ANON_USER_3283","1497904634.155",EMEA
0053300000B79BG,"ANON_USER_2897","1497904854.925",USA
00540000003JK92,"ANON_USER_1926","1497904984.779",USA
00540000003JK92,"ANON_USER_1926","1497904998.348",USA
00533000007B320,"ANON_USER_534","1497905443.292",USA
00533000007J333,"ANON_USER_808","1497905518.823",APAC
00533000007J333,"ANON_USER_808","1497905534.795",APAC
00533000007J333,"ANON_USER_284","1497905860.446",USA
00533000007J333,"ANON_USER_284","1497905883.918",USA
00533000007J333,"ANON_USER_481","1497905921.721",USA
00533000007J333,"ANON_USER_481","1497905942.267",USA
005400000030221,"ANON_USER_43","1497905967.869",USA
00540000003B129,"ANON_USER_663","1497906248.561",USA
0053300000B3133,"ANON_USER_2870","1497906254.463",USA
0053300000B3313,"ANON_USER_2861","1497906331.599",USA
0053300000B79BG,"ANON_USER_2897","1497906344.544",USA
0054000000BA497,"ANON_USER_843","1497906685.209",EMEA
0054000000B72KJ,"ANON_USER_2564","1497906874.375",USA
00533000007J333,"ANON_USER_1490","1497907094.806",USA
005400000033037,"ANON_USER_534","1497907104.531",USA
005400000033037,"ANON_USER_534","1497907112.711",USA
00533000003KKB7,"ANON_USER_1163","1497907129.199",APAC
00533000007J333,"ANON_USER_1490","1497907130.207",USA
00533000007J333,"ANON_USER_1142","1497907158.438",USA
00533000007J333,"ANON_USER_1142","1497907181.845",USA
005400000033B27,"ANON_USER_129","1497907372.005",USA
0053300000B33K5,"ANON_USER_1742","1497907376.114",USA
0053300000B33K5,"ANON_USER_1742","1497907376.673",USA
0053300000B33K5,"ANON_USER_1742","1497907389.695",USA
0053300000BB273,"ANON_USER_13","1497907476.205",EMEA
0053300000BB273,"ANON_USER_13","1497907888.655",EMEA
00533000007J333,"ANON_USER_675","1497908250.542",USA
00533000007J333,"ANON_USER_675","1497908374.373",USA
0054000000BA497,"ANON_USER_1437","1497908576.295",EMEA
0053300000BBJ7B,"ANON_USER_214","1497908611.811",USA
0053300000BKK7B,"ANON_USER_1024","1497908716.204",USA
0053300000BBJ7B,"ANON_USER_214","1497908734.204",USA
0053300000BKK7B,"ANON_USER_1024","1497908744.338",USA
0054000000BA371,"ANON_USER_534","1497908867.889",USA
00533000007B320,"ANON_USER_534","1497909558.044",USA
0054000000B2A9B,"ANON_USER_1862","1497909628.579",EMEA
0054000000B2A9B,"ANON_USER_1610","1497909641.244",EMEA
0054000000BA497,"ANON_USER_1437","1497909674.494",EMEA
0053300000B752A,"ANON_USER_1302","1497909753.707",EMEA
0053300000B752A,"ANON_USER_1302","1497909755.391",EMEA
0054000000BA371,"ANON_USER_2116","1497909971.661",EMEA
0053300000BBJ7B,"ANON_USER_214","1497910021.423",USA
0053300000B752A,"ANON_USER_1302","1497910387.845",EMEA
0053300000B752A,"ANON_USER_1302","1497910388.963",EMEA
0053300000BB273,"ANON_USER_6","1497910402.004",USA
0053300000BB273,"ANON_USER_5","1497910404.273",EMEA
0053300000BB273,"ANON_USER_4","1497910404.925",USA
0053300000BB273,"ANON_USER_64","1497910406.635",USA
0053300000BB273,"ANON_USER_39","1497910408.248",USA
0053300000BB273,"ANON_USER_166","1497910408.744",USA
0053300000BB273,"ANON_USER_336","1497910412.490",EMEA
0053300000BB273,"ANON_USER_197","1497910415.040",USA
0053300000BB273,"ANON_USER_309","1497910416.613",USA
0053300000BKK7B,"ANON_USER_2192","1497910517.300",USA
0053300000BKK7B,"ANON_USER_2192","1497910535.356",USA
0054000000B9729,"ANON_USER_3044","1497910584.786",EMEA
0053300000BB273,"ANON_USER_6","1497910731.575",USA
0053300000BKK7B,"ANON_USER_2192","1497910750.697",USA
0053300000BB273,"ANON_USER_5","1497910765.015",EMEA
0053300000BB273,"ANON_USER_4","1497910801.178",USA
0053300000BB273,"ANON_USER_64","1497910834.044",USA
0053300000BB273,"ANON_USER_39","1497910856.274",USA
0053300000BB273,"ANON_USER_166","1497910893.257",USA
0053300000BB273,"ANON_USER_336","1497910935.502",EMEA
0053300000B3319,"ANON_USER_1302","1497910935.534",EMEA
0053300000B3319,"ANON_USER_1302","1497910936.455",EMEA
0053300000BB273,"ANON_USER_197","1497910961.531",USA
0053300000BB273,"ANON_USER_309","1497910986.533",USA
0053300000BB273,"ANON_USER_116","1497910997.227",EMEA
0053300000BB273,"ANON_USER_198","1497910998.338",USA
0053300000BB273,"ANON_USER_422","1497910999.850",USA
0053300000BB273,"ANON_USER_337","1497911000.217",EMEA
0053300000BB273,"ANON_USER_262","1497911002.455",USA
0053300000BB273,"ANON_USER_65","1497911003.052",USA
0053300000BB273,"ANON_USER_204","1497911004.707",APAC
0053300000BB0J7,"ANON_USER_1161","1497911166.875",USA
0053300000BB273,"ANON_USER_116","1497911315.011",EMEA
0053300000BB0J7,"ANON_USER_1161","1497911338.987",USA
0053300000BB273,"ANON_USER_198","1497911355.948",USA
0053300000BB273,"ANON_USER_422","1497911385.800",USA
0053300000BB273,"ANON_USER_337","1497911414.967",EMEA
0053300000BB273,"ANON_USER_262","1497911448.593",USA
0053300000B3319,"ANON_USER_2881","1497911464.731",USA
0053300000BB273,"ANON_USER_65","1497911477.106",USA
0053300000B3319,"ANON_USER_2881","1497911499.783",USA
0053300000BB273,"ANON_USER_21","1497911513.771",APAC
0053300000BB273,"ANON_USER_3116","1497911515.956",USA
0053300000BB273,"ANON_USER_476","1497911517.068",USA
0053300000BB273,"ANON_USER_193","1497911518.390",USA
0053300000BB273,"ANON_USER_225","1497911518.871",USA
0053300000BB273,"ANON_USER_1951","1497911520.707",USA
0053300000BB273,"ANON_USER_182","1497911523.885",USA
0053300000BB273,"ANON_USER_233","1497911524.231",USA
0053300000BB273,"ANON_USER_2932","1497911528.085",USA
0053300000B3319,"ANON_USER_2881","1497911645.969",USA
0053300000BB273,"ANON_USER_3116","1497911694.680",USA
0053300000BB273,"ANON_USER_476","1497911744.714",USA
0053300000B7K7B,"ANON_USER_841","1497911767.364",USA
0053300000BB273,"ANON_USER_193","1497911769.926",USA
0053300000BB273,"ANON_USER_225","1497911807.374",USA
0053300000BB273,"ANON_USER_182","1497911886.020",USA
0053300000BB273,"ANON_USER_233","1497911952.948",USA
0053300000BB273,"ANON_USER_2932","1497912033.426",USA
0053300000BB273,"ANON_USER_2236","1497912038.883",USA
0053300000BB273,"ANON_USER_174","1497912040.180",EMEA
0053300000BB273,"ANON_USER_113","1497912041.880",EMEA
0053300000BB273,"ANON_USER_167","1497912042.869",USA
0053300000BB273,"ANON_USER_170","1497912044.001",EMEA
0053300000BB273,"ANON_USER_91","1497912044.965",USA
00540000003033K,"ANON_USER_494","1497912288.156",USA
0053300000B33K5,"ANON_USER_2028","1497912373.030",USA
0053300000BB273,"ANON_USER_2236","1497912469.750",USA
0053300000BB273,"ANON_USER_174","1497912506.592",EMEA
0053300000BBJ7B,"ANON_USER_214","1497912511.465",USA
0053300000BB273,"ANON_USER_113","1497912538.306",EMEA
0053300000BB273,"ANON_USER_167","1497912565.754",USA
0053300000BBJ7B,"ANON_USER_214","1497912577.305",USA
0053300000BB273,"ANON_USER_91","1497912614.177",USA
0053300000BB273,"ANON_USER_556","1497912620.925",USA
0053300000BB273,"ANON_USER_38","1497912622.237",USA
0053300000BB273,"ANON_USER_139","1497912623.708",EMEA
0053300000BB273,"ANON_USER_271","1497912624.611",USA
0053300000BB273,"ANON_USER_141","1497912626.025",USA
0053300000BB273,"ANON_USER_296","1497912626.590",USA
0053300000BB273,"ANON_USER_436","1497912629.979",USA
0053300000BB273,"ANON_USER_556","1497912709.618",USA
0053300000BB273,"ANON_USER_38","1497912896.112",USA
0053300000BB273,"ANON_USER_38","1497912918.471",USA
0053300000BB273,"ANON_USER_139","1497912942.252",EMEA
0053300000BB273,"ANON_USER_271","1497912972.896",USA
0053300000BB273,"ANON_USER_141","1497913010.610",USA
0053300000BB273,"ANON_USER_296","1497913064.219",USA
0053300000BB273,"ANON_USER_230","1497913093.234",USA
0053300000BB273,"ANON_USER_592","1497913095.344",EMEA
0053300000BB273,"ANON_USER_2102","1497913100.074",USA
0053300000BB273,"ANON_USER_285","1497913108.430",EMEA
0053300000B3310,"ANON_USER_1490","1497913350.423",USA
0053300000B3133,"ANON_USER_952","1497913443.973",EMEA
0053300000B3133,"ANON_USER_952","1497913464.141",EMEA
0053300000B3133,"ANON_USER_952","1497913464.572",EMEA
0053300000B7JB1,"ANON_USER_2625","1497913781.728",USA
,"ANON_USER_1312","1497914905.334",USA
0053300000BJAB5,"ANON_USER_1490","1497915293.082",USA
0053300000BJAB5,"ANON_USER_2499","1497915697.509",APAC
0053300000BBJ7B,"ANON_USER_214","1497915753.667",USA
005400000033B1A,"ANON_USER_2745","1497915861.181",USA
005400000033B1A,"ANON_USER_2745","1497915890.996",USA
0053300000B33K5,"ANON_USER_1490","1497916091.400",USA
0053300000B9B0J,"ANON_USER_1490","1497916648.326",USA
00540000003B331,"ANON_USER_780","1498072669.455",USA
00533000007JB0K,"ANON_USER_2886","1498072734.752",USA
0053300000B9233,"ANON_USER_226","1498072902.190",USA
,"ANON_USER_226","1498072949.584",USA
00533000007J171,"ANON_USER_777","1498073081.605",USA
00540000003B331,"ANON_USER_794","1498073095.185",APAC
00533000007J171,"ANON_USER_777","1498073118.901",USA
0054000000B3193,"ANON_USER_2311","1498073204.268",USA
00533000003K93K,"ANON_USER_2661","1498073264.991",APAC
00533000007JB0K,"ANON_USER_2846","1498073278.817",USA
00533000007JB0K,"ANON_USER_2846","1498073280.826",USA
00540000003B331,"ANON_USER_442","1498073392.963",USA
0053300000B327J,"ANON_USER_2510","1498073418.637",USA
0053300000B7573,"ANON_USER_1330","1498073446.456",USA
0053300000BBKB1,"ANON_USER_1987","1498073449.557",USA
00540000003JK23,"ANON_USER_158","1498073522.650",USA
0053300000B3253,"ANON_USER_270","1498073589.544",USA
0054000000B3BB2,"ANON_USER_1221","1498073618.932",APAC
0053300000B729K,"ANON_USER_256","1498073802.723",USA
